AnotherStarPublic,2024-02=23 18:57:26,0223HS
CookK_S,2024-02=23 15:58:44,본프로젝트 캐릭터코드 이주
AnotherStarPublic,2024-02=23 15:16:53,지형 및 식생 VR 확인
AnotherStarPublic,2024-02=23 14:24:13,0223HS
AnotherStarPublic,2024-02=22 18:08:24,0222HS
AnotherStarPublic,2024-02=22 16:36:12,JH : 불필요 에셋 삭제
AnotherStarPublic,2024-02=22 15:40:03,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=22 15:39:59,0222HS
AnotherStarPublic,2024-02=22 15:37:21,0222HS
AnotherStarPublic,2024-02=22 14:21:57,JH : 그믐달노래정원 더미 추가 임포트 및 수정
AnotherStarPublic,2024-02=21 18:29:45,JH : 그믐달노래정원 지형 더미
AnotherStarPublic,2024-02=21 17:52:21,0221HS
AnotherStarPublic,2024-02=21 12:16:06,JH : 그믐달노래정원 동선
AnotherStarPublic,2024-02=20 19:00:24,0220HS
AnotherStarPublic,2024-02=20 18:05:13,0220HS
AnotherStarPublic,2024-02=20 17:42:06,Revert "Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt"
AnotherStarPublic,2024-02=20 17:34:31,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=20 17:34:21,튜토더미맵 임포트
AnotherStarPublic,2024-02=20 17:32:40,0220hs
AnotherStarPublic,2024-02=20 12:28:33,JH : 실바람언덕 수정
AnotherStarDoner,2024-02=20 04:04:49,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarDoner,2024-02=20 04:04:05,Revert "처음장면시퀀스"
AnotherStarDoner,2024-02=20 03:19:44,처음장면시퀀스
AnotherStarPublic,2024-02=19 19:06:35,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=19 19:05:51,JH : 올빗플랫폼 프랍 복제
AnotherStarDoner,2024-02=19 18:53:29,밀 시퀀서추가
AnotherStarPublic,2024-02=19 18:39:18,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=19 18:39:09,JH : 실바람문 프랍 복제
AnotherStarPublic,2024-02=19 18:02:39,0219HS백업
AnotherStarDoner,2024-02=19 17:11:29,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarDoner,2024-02=19 17:11:23,밀 나나이트화
AnotherStarPublic,2024-02=19 17:07:56,0219HS백업
AnotherStarPublic,2024-02=19 16:34:44,실바람언덕 튜토지형 fbx 임포트
AnotherStarPublic,2024-02=19 15:29:12,JH : 실바람언덕 PCG 수정
AnotherStarPublic,2024-02=16 20:21:22,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=16 20:21:19,JH : OrbitUI texture 임포트
AnotherStarPublic,2024-02=16 20:05:44,0216HS백업
AnotherStarPublic,2024-02=15 18:59:38,0215HS백업
AnotherStarPublic,2024-02=15 18:29:48,JH : 올빗UI 텍스처 임포트
AnotherStarPublic,2024-02=14 18:19:23,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=14 18:19:20,JH : 핑거포인터 ui 테스트
AnotherStarPublic,2024-02=14 17:55:11,0214HS백업
AnotherStarPublic,2024-02=13 18:52:49,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=13 18:52:10,JH : 실바람언덕 튜토 지형 더미 배치
AnotherStarPublic,2024-02=13 18:50:18,0213HS백업
AnotherStarDoner,2024-02=13 01:17:53,선포지션올빗디스크
AnotherStarPublic,2024-02=08 19:01:26,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=08 18:59:53,JH : 실바람언덕 더미 레벨디자인
AnotherStarPublic,2024-02=08 18:57:53,0208HS백업
AnotherStarPublic,2024-02=07 18:03:49,JH : 실바람언덕 PCG 테스트
AnotherStarPublic,2024-02=07 16:38:52,Stylized_Grass_Pack 리임포트
AnotherStarPublic,2024-02=07 15:51:57,JH : 테스트 PCG 볼륨 삭제
AnotherStarPublic,2024-02=07 15:28:23,0207HS백업
AnotherStarPublic,2024-02=06 18:00:26,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=06 18:00:13,밀밭 vr 확인
AnotherStarPublic,2024-02=06 17:55:32,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=06 17:45:10,0206HS백업
AnotherStarPublic,2024-02=06 17:08:04,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=06 17:08:02,JH : 실바람언덕 PCG test
AnotherStarPublic,2024-02=06 17:02:47,AY : Wheat
AnotherStarPublic,2024-02=06 15:13:43,식생 vr 테스트
AnotherStarPublic,2024-02=05 21:05:01,0205HS백업
AnotherStarPublic,2024-02=05 18:07:01,JH : PCG texture 테스트
AnotherStarPublic,2024-02=02 18:58:44,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=02 18:58:29,0202HS백업
AnotherStarPublic,2024-02=02 17:52:20,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-02=02 17:51:38,JH : 실바람언덕 PCG 테스트
AnotherStarPublic,2024-02=02 17:39:56,AY : Wheat
AnotherStarPublic,2024-02=01 17:56:04,0201HS백업
AnotherStarPublic,2024-01=31 18:06:47,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=31 18:06:00,실바람언덕 메쉬 익스포트
AnotherStarPublic,2024-01=31 18:02:48,0131HS백업
AnotherStarPublic,2024-01=30 19:01:35,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=30 19:00:44,JH : 실바람언덕 랜드스케이프 테스트
AnotherStarPublic,2024-01=30 18:59:44,0130HS백업
AnotherStarPublic,2024-01=29 18:01:01,0129HS백업
AnotherStarPublic,2024-01=26 20:56:27,JH : 클라드니 수정
AnotherStarPublic,2024-01=25 18:55:53,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=25 18:54:01,0125HS백업
AnotherStarPublic,2024-01=25 18:52:39,AY : 0125 Wheat
AnotherStarPublic,2024-01=24 19:58:06,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=24 19:55:54,JH : 클라드니 테스트 이펙트 수정
AnotherStarPublic,2024-01=24 18:02:57,0124HS백업
AnotherStarPublic,2024-01=23 18:57:36,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=23 18:57:35,AY : Wheat PCG
AnotherStarPublic,2024-01=23 15:55:08,vr테스트
AnotherStarPublic,2024-01=23 15:19:00,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=23 15:16:53,JH : 클라드니 이펙트 테스트
AnotherStarPublic,2024-01=23 15:16:36,0123HS
ay98ay,2024-01=22 21:47:50,AY : Wheat 모델링 추가
AnotherStarPublic,2024-01=22 18:05:24,0122HS백업
AnotherStarPublic,2024-01=22 12:02:16,JH : 그믐달노래정원 악기 수정 및 임포트
AnotherStarPublic,2024-01=19 18:48:21,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=19 18:48:19,JH : 그믐달노래언덕 악기 임포트
AnotherStarPublic,2024-01=19 18:00:48,0119HS백업
AnotherStarPublic,2024-01=19 15:45:54,환경세팅 레벨 생성
AnotherStarPublic,2024-01=19 15:18:54,JH : 레벨 라이트 설정
AnotherStarPublic,2024-01=18 18:58:47,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=18 18:54:05,0118HS백업
AnotherStarPublic,2024-01=18 18:53:36,JH : 클라드니 이펙트 수정
AnotherStarPublic,2024-01=18 10:13:44,도너 위젯 마이그레이트
AnotherStarPublic,2024-01=17 18:10:31,0117HS백업
AnotherStarPublic,2024-01=17 15:37:51,JH : 올빛플랫폼 텍스처 임포트
AnotherStarPublic,2024-01=17 09:37:43,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=17 09:34:45,ground foliage asset 추가
AnotherStarPublic,2024-01=16 19:03:00,0116Hs백업
AnotherStarPublic,2024-01=16 19:02:03,오프닝 envi 마이그레이션
AnotherStarPublic,2024-01=16 15:11:06,AY : Wheat 수정본 테스
AnotherStarPublic,2024-01=16 12:55:52,JH : 테스트 클라드니 메터리얼 추가
AnotherStarPublic,2024-01=15 17:53:19,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=15 17:52:37,JH : 그믐달 악기 수정, 이펙트 수정
AnotherStarPublic,2024-01=15 17:49:19,0115HS백업
AnotherStarPublic,2024-01=12 18:14:57,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=12 18:14:09,JH : 그믐달노래정원 수정
AnotherStarPublic,2024-01=12 17:59:03,0112HS백업
AnotherStarPublic,2024-01=12 15:00:45,JH : 그믐달 악기 수정
AnotherStarPublic,2024-01=11 18:48:42,돌 메터리얼 vr 테스트 및 수정
AnotherStarPublic,2024-01=11 14:32:58,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=11 14:32:28,JH :그믐달정원 수정
AnotherStarPublic,2024-01=11 14:27:21,0111HS백업
AnotherStarPublic,2024-01=11 12:58:02,JH : 폴리지 추가
AnotherStarPublic,2024-01=10 18:37:29,0110HS백업
AnotherStarPublic,2024-01=10 18:08:38,JH : 레벨 envi 수정
AnotherStarPublic,2024-01=10 11:49:19,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=10 11:49:07,JH : 레벨 정리
AnotherStarPublic,2024-01=09 19:00:34,0109HS백업
AnotherStarPublic,2024-01=08 18:51:13,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=08 18:51:10,JH : Envi 세팅 레벨인스턴스 생성
AnotherStarPublic,2024-01=08 18:08:13,0108HS백업
AnotherStarPublic,2024-01=08 12:04:10,JH : 그믐달노래정원 테스트 클라드니 수정
AnotherStarPublic,2024-01=05 18:26:46,JH : 그믐달 악기 확인
AnotherStarPublic,2024-01=05 18:08:44,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=05 18:05:11,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=05 18:04:30,Wheat 테스트
AnotherStarPublic,2024-01=05 18:02:41,0105HS백업
AnotherStarPublic,2024-01=05 18:02:14,그믐달노래정원 언덕 임포트
AnotherStarPublic,2024-01=04 18:51:11,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=04 18:51:09,AY :  Whaet 모델링 추가
AnotherStarPublic,2024-01=04 15:58:42,돌 재질 VR 테스트 및 수정
AnotherStarPublic,2024-01=04 14:30:31,0104HS백업
AnotherStarPublic,2024-01=03 18:42:24,0103HS백업
AnotherStarPublic,2024-01=03 09:28:57,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-01=03 09:20:04,HS : 레벨 에셋 추가
AnotherStarPublic,2024-01=02 18:58:02,0102_stone텍스쳐 수정
AnotherStarPublic,2024-01=02 15:58:38,JH : 그믐달노래정원 지형 수정
AnotherStarPublic,2023-12=29 18:22:16,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2023-12=29 18:21:58,JH : 그믐달노래정원 지형
ay98ay,2023-12=29 17:45:40,AY : Openig_1 마이그레이션
ay98ay,2023-12=29 17:19:13,AY : WheatTest_ForGit 레벨 마이그레이트
AnotherStarPublic,2023-12=28 18:40:28,악기 막대기 VR 테스트
AnotherStarPublic,2023-12=27 18:04:05,JH : 올빛플랫폼 임포트
AnotherStarPublic,2023-12=27 13:58:53,JH : 올빛플랫폼 데이터스미스 임포트
AnotherStarPublic,2023-12=26 19:03:46,JH : 올빛플랫폼 임포트
AnotherStarPublic,2023-12=22 18:54:31,벽돌, 식생 테스트
AnotherStarPublic,2023-12=21 18:55:49,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2023-12=21 18:55:45,JH : 올빛플랫폼 vr 테스트
AnotherStarPublic,2023-12=21 17:10:30,1221백업_희수
AnotherStarPublic,2023-12=20 18:34:49,JH : 그믐달 더미 지형 콜리전 추가
AnotherStarPublic,2023-12=20 11:06:01,JH : 그믐달노래정원 지형 추가
AnotherStarPublic,2023-12=20 10:33:39,JH : 그믐달노래정원 지형 추가
AnotherStarPublic,2023-12=19 18:03:03,그믐달노래언덕 수정
AnotherStarPublic,2023-12=19 16:09:49,JH : 실바람언덕 지형 수정
AnotherStarPublic,2023-12=19 13:00:38,JH : 그믐달노래언덕 지형 작업
ay98ay,2023-12=18 18:56:18,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
ay98ay,2023-12=18 18:56:14,AY : Opening_1배치 수정
AnotherStarPublic,2023-12=18 18:34:50,JH : 그믐달노래정원 지형 배치
AnotherStarPublic,2023-12=18 16:34:12,JH : 올빛플랫폼 데이터스미스 임포트
AnotherStarPublic,2023-12=18 14:23:41,JH : 올빛플랫폼 테스트 배치
AnotherStarPublic,2023-12=15 19:08:58,JH : 올빛플랫폼 테스트
AnotherStarPublic,2023-12=15 14:08:11,JH : 올빛플랫폼 데이터스미스 임포트
AnotherStarPublic,2023-12=14 18:58:41,JH : 메터리얼 수정
AnotherStarPublic,2023-12=14 15:35:25,02_HS 폴더 삭제
AnotherStarPublic,2023-12=14 15:20:53,JH : 트라이플래너메터리얼 사용법 숙지
AnotherStarPublic,2023-12=14 14:42:40,머티리얼 백업
AnotherStarPublic,2023-12=12 19:00:10,1212작업_unwrapUV
AnotherStarPublic,2023-12=12 18:57:29,Opening_1 배치 수
AnotherStarPublic,2023-12=11 18:40:39,1211작업업로드
ay98ay,2023-12=11 17:53:29,AY : Opening_1 배치 수정
AnotherStarPublic,2023-12=08 17:46:44,HS폴더 및 레벨 추가
AnotherStarPublic,2023-12=08 14:24:18,JH : 엔진 다이렉트링크 테스트
AnotherStarPublic,2023-12=08 12:04:38,JH : 데이터스미스 테스트
AnotherStarPublic,2023-12=08 10:40:14,JH : 파일 정리
AnotherStarPublic,2023-12=07 15:22:35,AY : Plant Alpha 과부하 테스트를 위한 Migrate
AnotherStarPublic,2023-12=07 15:07:05,JH : 실바람문 프랍 임포트
AnotherStarPublic,2023-12=07 12:58:37,JH : 실바람 언덕 수정
AnotherStarPublic,2023-12=06 15:47:46,JH : 실바람언덕 vr 테스트
AnotherStarPublic,2023-12=06 15:31:33,JH : 실바람문 가배치 수정, 프랍 임포트
AnotherStarPublic,2023-12=06 12:30:55,JH : 실바람문 프랍 임포트, 가배치
AnotherStarPublic,2023-12=05 18:57:54,JH : 맵 테스트 풀 배치
AnotherStarPublic,2023-12=05 16:38:18,JH : config 파일 변경
AnotherStarPublic,2023-12=05 10:49:49,JH : 실바람문 기둥 피벗 수정
AnotherStarPublic,2023-12=04 17:42:18,JH : 실바람문 벽, 바닥 수정
AnotherStarPublic,2023-12=04 11:15:32,JH : 실바람문 벽 수정 후 임포트
ay98ay,2023-12=01 18:34:20,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
ay98ay,2023-12=01 18:34:18,AY : Opening_1 수정
AnotherStarPublic,2023-12=01 17:54:18,JH : 실바람문 벽, 바닥 수정
AnotherStarPublic,2023-12=01 16:31:10,JH : 실바람문 경 플랫폼 수정
AnotherStarPublic,2023-12=01 16:08:52,JH : 실바람문 경 플랫폼 추가 임포트
AnotherStarPublic,2023-12=01 15:46:32,JH : 실바람문 경 플랫폼 임포트
ay98ay,2023-11=30 23:06:29,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
ay98ay,2023-11=30 23:06:25,AY : Opening_1, Opening_3 수정
AnotherStarPublic,2023-11=30 18:05:50,JH : 실바람문 벽돌 프랍 임포트
AnotherStarPublic,2023-11=30 12:11:22,JH : 실바람언덕 수정
AnotherStarPublic,2023-11=29 17:57:18,JH : 실바람언덕 지형 수정
AnotherStarPublic,2023-11=29 11:13:07,JH : 실바람언덕 가모델링 수정
AnotherStarPublic,2023-11=28 18:58:53,JH : 실바람문 가모델링
AnotherStarPublic,2023-11=28 18:20:51,JH : 누락된 레벨 추가
AnotherStarPublic,2023-11=28 18:13:49,JH : 파일 정리, 실바람문 레벨 마이그레이트
AnotherStarPublic,2023-11=28 18:01:35,AY : 파일 정리, Opening Scene들 마이그레이트
CookK_S,2023-11=28 17:35:20,프로젝트 백업 re
CookK_S,2023-11=28 17:04:55,프로젝트 백업
ay98ay,2023-11=24 17:54:33,AY : Opening_1
ay98ay,2023-11=23 18:01:45,AY : Opening_1, Opening_2
ay98ay,2023-11=23 14:01:19,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
ay98ay,2023-11=23 13:59:40,AY : 11/21 Opening_1 수정
AnotherStarPublic,2023-11=23 13:51:57,JH : 실바람문 엔진 내 가모델링 진행
ay98ay,2023-11=16 18:19:58,AY : 바람에 흔들리는 풀 테스트, Opening_1 수정
AnotherStarPublic,2023-11=14 19:03:06,AY : 바람에 흔들리는 풀 테스트
AnotherStarPublic,2023-11=13 18:59:10,AY : 00_SilWind 씬 제작, Wave WPO Material 공부
AnotherStarPublic,2023-11=13 15:03:38,TrueSky 추가
AnotherStarPublic,2023-11=10 17:51:55,AY Opening_1 가모델링 위치 수정
AnotherStarPublic,2023-11=10 14:23:45,Revert "test"
AnotherStarPublic,2023-11=10 14:22:58,test
AnotherStarPublic,2023-11=10 13:58:23,Revert "Test용 파일 수정 및 생성/제거"
AnotherStarPublic,2023-11=10 13:53:09,Test용 파일 수정 및 생성/제거
AnotherStarPublic,2023-11=10 13:39:17,Create z5z5.txt
ay98ay,2023-11=09 22:01:46,11.09 : Opening_1 개선 작업
ay98ay,2023-11=09 13:59:05,11/07
ay98ay,2023-11=07 13:30:31,11/06 : Landscape material, PCG
AnotherStarPublic,2023-11=03 19:00:52,11/03 : Opening_2, 꽃밭 테스트
ay98ay,2023-11=03 14:35:04,11/02 Opening_1,Opening_2 수정
ay98ay,2023-10=31 18:01:28,Opening_2 씬 수정, Megascan 추가
AnotherStarPublic,2023-10=30 18:59:27,Opening 씬 수정
AnotherStarPublic,2023-10=30 14:58:38,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2023-10=30 14:58:35,꽃밭에 Noise넣기 테스트
ay98ay,2023-10=30 00:36:56,10/27 scene3 수정
AnotherStarPublic,2023-10=26 18:03:07,이전 프로젝트에서 Migrate
AnotherStarPublic,2023-10=26 15:07:48,아트팀 프로젝트 재구축
AnotherStarPublic,2023-07=06 17:53:27,HW_명전끝
AnotherStarPublic,2023-07=05 17:53:30,Hw_명전 내부 데코끝/ 마감
AnotherStarPublic,2023-07=04 18:52:14,AY_사무실 초원 풀 깔기 작업
ay98ay,2023-07=03 18:08:45,AY_MainScreen PCG 배치2
ay98ay,2023-07=03 18:08:18,AY_MainScreen PCG 배치
AnotherStarPublic,2023-07=03 18:07:20,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2023-07=03 18:06:52,HW_명전 열심히함
ay98ay,2023-07=03 15:48:15,AY_CameLamp 배치
AnotherStarPublic,2023-06=29 18:30:01,HW_명예의전당
AnotherStarPublic,2023-06=28 17:57:05,HW_Bhutan레벨 안에 명예의 전당 만들기 시작
AnotherStarPublic,2023-06=27 18:47:44,HW_나무 프로젝트 넣기, 느낌봐보기
AnotherStarPublic,2023-06=27 17:02:45,AY_레벨 복사
AnotherStarPublic,2023-06=27 16:59:59,doner_아무것도안바꿈
AnotherStarPublic,2023-06=27 11:45:01,doner_콜라이더수정
AnotherStarPublic,2023-06=27 11:05:12,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2023-06=27 11:03:55,배치수정 + 캐릭터 세팅변경
AnotherStarPublic,2023-06=27 10:16:28,CookK_gitignore update
AnotherStarPublic,2023-06=27 10:07:10,CookK_캐릭터 클래스 추가
AnotherStarPublic,2023-06=26 17:59:39,HW_명예의전당 고민
ay98ay,2023-06=26 17:53:19,AY_ fence 배치
AnotherStarDoner,2023-06=26 16:42:01,Doner_나나이트
ay98ay,2023-06=26 16:34:13,AY_나나이트 ON _Fence 설치
ay98ay,2023-06=26 15:43:16,AY_램프 배치_절벽 수정
ay98ay,2023-06=23 17:49:16,AY_ 조명 material 작업
AnotherStarPublic,2023-06=23 17:46:33,HW_마일스톤
AnotherStarPublic,2023-06=23 11:11:47,HW_레벨 분리 작업
ay98ay,2023-06=22 18:39:15,AY_깃헙 테스트
AnotherStarDoner,2023-06=22 18:19:06,Revert "Revert "Revert "AY_울타리 및 조명"""
CookK_S,2023-06=22 18:00:33,Revert "Revert "AY_울타리 및 조명""
AnotherStarPublic,2023-06=22 17:56:44,Revert "AY_울타리 및 조명"
ay98ay,2023-06=22 17:52:30,AY_울타리 및 조명
AnotherStarPublic,2023-06=22 17:48:35,HW_0622_계단모듈 디테일
AnotherStarPublic,2023-06=21 17:54:00,HW 계단 모듈 작업
CookK_S,2023-06=21 15:05:54,Input System 변경
AnotherStarPublic,2023-06=20 19:05:49,Project Init
AnotherStarPublic,2023-06=20 18:50:29,Initial commit
