AnotherStarPublic,2024-04=08 15:49:52,JH : 그믐달노래정원 수정
AnotherStarPublic,2024-04=08 10:08:26,재구축
AnotherStarPublic,2024-04=08 10:05:55,복구
AnotherStarDoner,2024-04=05 22:11:19,doner_revert다시시도
AnotherStarDoner,2024-04=05 21:59:56,doner_리버트해보는중...
AnotherStarDoner,2024-04=05 21:53:41,doner Revert "JH : 그믐달 꽃, 풀, 지형 수정"
AnotherStarDoner,2024-04=05 21:46:16,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarDoner,2024-04=05 21:43:11,doner_Cliff 절벽문제생긴거같기도 조심해야할듯
AnotherStarDoner,2024-04=05 21:38:40,doner_절벽재질중간
AnotherStarPublic,2024-04=05 19:14:25,JH : 그믐달 꽃, 풀, 지형 수정
AnotherStarPublic,2024-04=05 18:06:40,0405HS
AnotherStarPublic,2024-04=05 12:49:29,JH : 그믐달노래정원 꽃 수정
AnotherStarDoner,2024-04=05 02:56:24,doner_절벽계속
AnotherStarPublic,2024-04=04 19:03:20,JH : 그믐달노래정원 꽃 테스트
AnotherStarPublic,2024-04=04 18:50:25,doner_절벽 가로줄무늬
AnotherStarPublic,2024-04=04 14:07:21,0404HS
AnotherStarPublic,2024-04=02 18:03:55,0402HS
AnotherStarPublic,2024-04=02 13:10:50,JH : 그믐달 꽃, 풀 테스트
AnotherStarPublic,2024-04=01 19:05:27,JH : 그믐달 동굴2 더미 메쉬 임포트
AnotherStarPublic,2024-04=01 19:00:58,0401HS
AnotherStarPublic,2024-03=29 18:50:14,JH : 그믐달정원 꽃 풀 테스트
AnotherStarPublic,2024-03=29 15:11:36,JH : 그믐달지형 동굴2 수정
AnotherStarPublic,2024-03=28 15:33:49,0328HS
AnotherStarPublic,2024-03=28 14:57:11,JH : 악기 꽃 vr 확인
AnotherStarPublic,2024-03=28 11:57:35,0328HS
AnotherStarPublic,2024-03=27 18:35:44,0327HS
AnotherStarPublic,2024-03=27 18:06:59,JH : 꽃 메터리얼 추가
AnotherStarPublic,2024-03=27 16:09:17,JH : 꽃 vr 확인 및 메터리얼 적용
AnotherStarPublic,2024-03=26 18:09:02,0326HS
AnotherStarPublic,2024-03=26 12:18:43,JH : 드럼 꽃 vr 확인
AnotherStarPublic,2024-03=25 19:04:05,JH : 드럼 꽃 vr 테스트
AnotherStarPublic,2024-03=25 18:01:25,0325HS
AnotherStarPublic,2024-03=22 15:44:24,JH : 그믐달지형 수정
AnotherStarPublic,2024-03=21 18:56:33,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-03=21 18:56:30,AY : plant 얇은 로우폴리버전 추가
AnotherStarPublic,2024-03=21 18:43:44,JH : 그믐달지형수정
AnotherStarPublic,2024-03=21 17:54:38,0321HS
AnotherStarPublic,2024-03=21 14:47:51,doner_cliff_윗면 vertexnormal
AnotherStarDoner,2024-03=21 09:49:23,doner_절벽 재질 조금 수정
AnotherStarPublic,2024-03=20 17:42:39,0320HS
AnotherStarPublic,2024-03=20 14:33:08,JH : 도시 더미 임포트
AnotherStarDoner,2024-03=20 13:48:10,doner_절벽재질
AnotherStarPublic,2024-03=19 18:47:40,0319HS
AnotherStarPublic,2024-03=19 18:40:41,AY : 머테리얼 바리에이션을 만들어놓은 Plant 합친 메쉬 추가
AnotherStarPublic,2024-03=19 16:51:38,AY: 자잘한 바람이 추가되어있는 바람 머테리얼 마이그레이션
AnotherStarPublic,2024-03=19 13:15:09,JH : 그믐달노래정원 지형 수정
AnotherStarDoner,2024-03=19 04:01:31,doner_절벽알파
AnotherStarPublic,2024-03=18 17:58:49,그믐달지형 수정
AnotherStarPublic,2024-03=18 17:45:00,0318HS
AnotherStarPublic,2024-03=18 16:38:47,JH : 그믐달노래정원 지형 수정
AnotherStarDoner,2024-03=18 03:32:48,doner_절벽 건드리기
AnotherStarDoner,2024-03=16 13:26:38,doner_donerPlant
AnotherStarPublic,2024-03=15 18:58:14,Merge branch 'main' of https://github.com/AnotherStarPublic/AnotherStarArt
AnotherStarPublic,2024-03=15 18:57:55,AY : 2개로 나눈 grass 통합본2
AnotherStarPublic,2024-03=15 18:55:09,0315HS
AnotherStarPublic,2024-03=15 18:47:18,AY : 2개로 나눈 grass 통합본
AnotherStarPublic,2024-03=15 15:41:04,AY : plant PCG 준비
AnotherStarPublic,2024-03=15 15:34:40,foliageGrassTest
AnotherStarPublic,2024-03=15 12:32:22,Item 클래스 제거에 따라 rebuild 실패 재설정
AnotherStarPublic,2024-03=15 10:37:51,프로젝트 경량화
AnotherStarPublic,2024-03=15 10:30:18,Initial commit
