AnotherStarDoner,2024-10=30 01:56:07,doner_iliadPlant 펄스 노드 정리 완료
AnotherStarPublic,2024-10=29 19:02:32,UDS 오버라이드, 물
AnotherStarPublic,2024-10=29 18:25:18,JH : UDS, 물
AnotherStarPublic,2024-10=29 16:08:31,JH : 풀, 꽃, 액터정리
AnotherStarDoner,2024-10=29 02:42:04,doner_iliadPlant 머티리얼 수정
AnotherStarPublic,2024-10=28 18:54:56,레벨 액터 정리
AnotherStarPublic,2024-10=28 17:21:42,풀 테스트 레벨 생성
AnotherStarPublic,2024-10=28 17:01:47,JH : 비행선, 풀, 맵 방향
AnotherStarDoner,2024-10=28 01:49:27,doner_iliadPlant 머티리얼 마이그레이션
AnotherStarPublic,2024-10=25 19:48:24,JH : 꽃, 구름
AnotherStarPublic,2024-10=25 18:52:11,JH : 꽃, UDS
AnotherStarPublic,2024-10=24 18:31:02,1024HS
AnotherStarPublic,2024-10=24 17:59:33,JH : 구름, 도시, 풀
AnotherStarPublic,2024-10=23 18:34:50,JH : 텍스쳐보밍
AnotherStarPublic,2024-10=23 15:27:46,AdvTextureBombing
AnotherStarPublic,2024-10=23 15:15:28,JH : 도시 가모델링
AnotherStarPublic,2024-10=22 18:44:18,JH : 도시 가모델링
AnotherStarPublic,2024-10=21 18:49:14,JH : 중앙도시 가모델링
AnotherStarPublic,2024-10=18 20:23:57,JH : 도시 가모델링
AnotherStarPublic,2024-10=18 18:45:27,JH : 도시 가모델링
AnotherStarPublic,2024-10=17 18:50:39,JH : 벽 가모델링
AnotherStarPublic,2024-10=17 13:18:57,JH : 도시 가모델링
AnotherStarPublic,2024-10=16 17:44:27,JH : 도시 가모델링
AnotherStarPublic,2024-10=15 14:30:08,JH : 짧은 풀
AnotherStarPublic,2024-10=14 18:45:27,JH : 짧은 풀
AnotherStarPublic,2024-10=11 18:57:47,JH : 수몰도시
AnotherStarPublic,2024-10=11 16:36:47,JH : 실바람언덕 풀
AnotherStarPublic,2024-10=10 18:39:50,풀 테스트, 거인 동선 vr 확인
AnotherStarPublic,2024-10=10 15:58:51,풀 테스트
AnotherStarPublic,2024-10=08 18:55:30,JH : 거인 동선, 풀 테스트
AnotherStarPublic,2024-10=08 15:21:34,JH : 실바람언덕 풀, 거인 시퀀스
AnotherStarPublic,2024-10=04 17:42:19,JH : 짧은 풀
AnotherStarPublic,2024-10=02 19:07:40,JH : 실바람언덕 긴풀
AnotherStarPublic,2024-10=02 13:08:32,JH : 실바람언덕, 풀
AnotherStarPublic,2024-09=30 19:01:42,JH : 그믐달노래정원
AnotherStarPublic,2024-09=30 16:31:16,UDS TOD 변경 기능 추가
AnotherStarPublic,2024-09=30 16:19:35,CookK_S 만진거 없어요..!!
AnotherStarPublic,2024-09=30 14:03:48,JH : 거인, 중앙도시
AnotherStarPublic,2024-09=30 12:51:29,0930HS
AnotherStarPublic,2024-09=27 19:00:52,0927HS
AnotherStarPublic,2024-09=27 17:43:11,JH : 실바람언덕 풀, 거인
AnotherStarPublic,2024-09=23 18:44:17,JH : PCG
AnotherStarPublic,2024-09=20 18:53:28,선착장 텍스처 교체
AnotherStarPublic,2024-09=19 18:36:01,JH : Map_art15
AnotherStarPublic,2024-09=19 15:19:29,아트 프로젝트 경량화
AnotherStarPublic,2024-09=19 15:00:20,Initial commit
